name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
fasta_no_print,julia,1,10000000,981,4.326,257948,0,3% 97% 3% 3% 4% 4% 3% 2%,3.864
fasta,python,1,10000000,916,18.957,8680,0,2% 1% 80% 1% 2% 1% 20% 2%,18.967
fasta,python,1,10000000,916,18.757,8768,0,1% 42% 2% 1% 1% 59% 1% 1%,18.763
fasta,python,1,10000000,916,18.879,8596,0,1% 2% 1% 86% 1% 1% 2% 15%,18.882
fasta,python,1,10000000,916,18.835,8792,0,1% 90% 1% 1% 1% 11% 1% 1%,18.839
fasta,python,1,10000000,916,18.740,8736,0,91% 1% 1% 1% 10% 1% 1% 1%,18.744
fasta,python,1,10000000,916,18.803,8764,0,85% 2% 1% 1% 16% 1% 1% 1%,18.807
fasta,python,1,10000000,916,18.957,8648,0,1% 95% 1% 1% 1% 7% 1% 1%,18.962
fasta,python,1,10000000,916,18.669,8808,0,1% 1% 1% 82% 2% 1% 1% 18%,18.672
fasta,python,1,10000000,916,18.765,8740,0,1% 56% 2% 2% 2% 44% 1% 1%,18.770
fasta,python,1,10000000,916,18.799,8832,0,1% 54% 1% 2% 2% 47% 1% 1%,18.804
fasta_channels,julia,1,10000000,913,134.209,276332,0,29% 30% 32% 6% 12% 16% 23% 6%,133.823
fasta_channels,julia,1,10000000,913,145.561,275964,0,6% 27% 24% 21% 5% 14% 16% 22%,145.165
fasta_channels,julia,1,10000000,913,134.815,279144,0,51% 19% 14% 10% 11% 14% 9% 9%,134.422
fasta_channels,julia,1,10000000,913,130.022,280004,0,3% 50% 22% 2% 2% 19% 17% 2%,129.626
fasta_channels,julia,1,10000000,913,130.886,268860,0,3% 16% 6% 54% 4% 8% 6% 25%,130.456
fasta_channels,julia,1,10000000,913,132.118,273156,0,2% 1% 79% 1% 1% 1% 20% 1%,131.671
fasta_channels,julia,1,10000000,913,129.819,278644,0,47% 2% 2% 31% 3% 1% 2% 24%,129.425
fasta_channels,julia,1,10000000,913,132.932,268424,0,46% 26% 1% 1% 4% 28% 1% 1%,132.496
fasta_channels,julia,1,10000000,913,134.871,279372,0,6% 27% 23% 29% 6% 17% 17% 17%,134.481
fasta_channels,julia,1,10000000,913,132.132,269192,0,3% 38% 5% 26% 3% 24% 4% 20%,131.709
fasta_op,julia,1,10000000,1129,2.488,264580,0,4% 3% 4% 24% 4% 80% 5% 3%,2.029
fasta_op,julia,1,10000000,1129,2.469,265548,0,6% 100% 6% 5% 6% 5% 7% 7%,2.007
fasta_op,julia,1,10000000,1129,2.445,267336,0,6% 4% 32% 3% 5% 3% 72% 5%,1.984
fasta_op,julia,1,10000000,1129,2.456,267108,0,5% 6% 4% 5% 4% 98% 5% 6%,1.994
fasta_op,julia,1,10000000,1129,2.452,267096,0,98% 4% 5% 4% 6% 5% 5% 4%,1.989
fasta_op,julia,1,10000000,1129,2.464,265472,0,78% 6% 5% 6% 27% 8% 5% 6%,2.001
fasta_op,julia,1,10000000,1129,2.456,265996,0,99% 4% 5% 5% 4% 4% 4% 4%,2.004
fasta_op,julia,1,10000000,1129,2.487,264000,0,99% 4% 4% 6% 4% 5% 3% 3%,2.024
fasta_op,julia,1,10000000,1129,2.461,266036,0,4% 5% 5% 100% 4% 4% 4% 5%,1.999
fasta_op,julia,1,10000000,1129,2.482,264328,0,99% 7% 6% 6% 6% 5% 6% 6%,2.019
