name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
fasta,julia,1,1000000,919,7.011,298324,0,5% 96% 4% 7% 4% 5% 3% 3%,6.561
fasta,julia,1,1000000,919,7.430,297476,0,12% 11% 11% 49% 12% 12% 12% 63%,7.055
fasta,julia,1,1000000,919,7.241,296892,0,8% 48% 7% 19% 7% 28% 8% 24%,6.795
fasta,julia,1,1000000,919,7.155,322324,0,10% 45% 15% 14% 9% 57% 10% 11%,6.727
fasta_optimized,julia,1,1000000,965,6.616,307440,0,7% 53% 13% 5% 5% 22% 25% 5%,6.168
fasta_optimized,julia,1,1000000,965,6.685,305472,0,3% 5% 4% 25% 5% 7% 4% 81%,6.221
fasta_optimized,julia,1,1000000,965,6.441,305664,0,6% 5% 22% 6% 6% 4% 81% 7%,6.199
fasta_optimized,julia,1,1000000,965,6.522,323224,0,3% 82% 3% 2% 2% 20% 2% 3%,6.060
fasta_optimized,julia,1,1000000,965,6.611,318336,0,5% 6% 5% 81% 5% 4% 3% 20%,6.149
fasta_optimized,julia,1,1000000,965,6.591,308828,0,6% 53% 7% 15% 7% 40% 6% 8%,6.160
fasta_optimized,julia,1,1000000,965,6.728,308804,0,6% 7% 72% 6% 5% 5% 31% 4%,6.293
fasta_optimized,julia,1,1000000,965,6.732,299404,0,26% 5% 6% 66% 8% 5% 5% 15%,6.280
fasta_optimized,julia,1,1000000,965,6.674,310412,0,7% 5% 5% 36% 6% 4% 5% 67%,6.250
fasta_optimized,julia,1,1000000,965,6.812,319184,0,73% 6% 5% 6% 33% 7% 6% 7%,6.349
fasta_no_print,julia,1,1000000,981,1.357,258632,0,11% 9% 99% 10% 8% 8% 9% 10%,0.890
fasta_no_print,julia,1,1000000,981,1.344,261040,0,43% 10% 9% 9% 63% 8% 10% 8%,0.876
fasta_no_print,julia,1,1000000,981,1.348,258548,0,10% 11% 8% 83% 10% 9% 9% 26%,0.883
fasta_no_print,julia,1,1000000,981,1.354,257616,0,8% 8% 8% 97% 9% 11% 7% 9%,0.888
fasta_no_print,julia,1,1000000,981,1.328,260400,0,10% 8% 9% 99% 9% 10% 9% 7%,0.878
fasta_no_print,julia,1,1000000,981,1.338,260740,0,8% 7% 9% 100% 9% 8% 8% 8%,0.873
fasta_no_print,julia,1,1000000,981,1.346,259404,0,8% 8% 8% 100% 9% 10% 8% 8%,0.878
fasta_no_print,julia,1,1000000,981,1.334,262224,0,9% 9% 70% 9% 8% 9% 37% 9%,0.869
fasta_no_print,julia,1,1000000,981,1.341,258840,0,10% 78% 8% 10% 8% 30% 9% 9%,0.885
fasta_no_print,julia,1,1000000,981,1.345,260316,0,9% 8% 9% 99% 10% 9% 9% 9%,0.878
fasta,python,1,1000000,916,1.909,8732,0,84% 4% 1% 3% 17% 1% 1% 2%,1.910
fasta,python,1,1000000,916,1.938,8732,0,4% 6% 72% 5% 5% 2% 33% 5%,1.939
fasta,python,1,1000000,916,1.926,8624,0,87% 5% 1% 6% 16% 4% 4% 6%,1.927
fasta,python,1,1000000,916,1.932,8732,0,89% 5% 6% 5% 16% 8% 5% 6%,1.934
fasta,python,1,1000000,916,1.915,8564,0,7% 3% 89% 5% 7% 4% 14% 4%,1.916
fasta,python,1,1000000,916,1.965,8652,0,99% 2% 3% 3% 10% 4% 4% 2%,1.966
fasta,python,1,1000000,916,2.084,8772,0,29% 62% 32% 48% 36% 51% 38% 28%,2.088
fasta,python,1,1000000,916,1.898,8312,0,1% 3% 1% 100% 3% 2% 2% 1%,1.899
fasta,python,1,1000000,916,1.930,8636,0,10% 8% 10% 81% 6% 8% 9% 23%,1.940
fasta,python,1,1000000,916,2.004,8824,0,9% 12% 14% 93% 18% 11% 5% 16%,2.005
fasta_channels,julia,1,1000000,913,14.498,271936,0,58% 6% 7% 21% 31% 7% 7% 11%,14.084
fasta_channels,julia,1,1000000,913,14.197,264900,0,28% 21% 44% 6% 9% 17% 13% 8%,13.837
fasta_channels,julia,1,1000000,913,14.478,264976,0,7% 8% 67% 7% 7% 8% 40% 8%,14.029
fasta_channels,julia,1,1000000,913,15.011,272196,0,7% 7% 6% 58% 6% 6% 7% 48%,14.621
fasta_channels,julia,1,1000000,913,15.066,271604,0,6% 6% 59% 6% 6% 7% 46% 6%,14.702
fasta_channels,julia,1,1000000,913,14.381,273104,0,60% 14% 13% 14% 40% 12% 13% 25%,14.044
fasta_channels,julia,1,1000000,913,14.104,270564,0,3% 3% 37% 3% 3% 3% 65% 3%,13.654
fasta_channels,julia,1,1000000,913,14.195,265620,0,2% 1% 1% 29% 1% 1% 1% 73%,13.731
fasta_channels,julia,1,1000000,913,13.928,266104,0,1% 2% 1% 98% 2% 2% 1% 3%,13.465
fasta_channels,julia,1,1000000,913,13.987,265580,0,2% 3% 3% 57% 3% 2% 3% 45%,13.528
fasta_op,julia,1,1000000,1129,1.071,232348,0,11% 11% 14% 12% 11% 14% 11% 98%,0.650
fasta_op,julia,1,1000000,1129,1.104,232884,0,12% 9% 13% 11% 11% 12% 13% 97%,0.647
fasta_op,julia,1,1000000,1129,1.116,232656,0,12% 91% 13% 9% 12% 18% 13% 11%,0.649
fasta_op,julia,1,1000000,1129,1.097,232500,0,28% 12% 11% 11% 10% 84% 13% 11%,0.638
fasta_op,julia,1,1000000,1129,1.107,233064,0,83% 11% 14% 12% 28% 12% 11% 12%,0.644
fasta_op,julia,1,1000000,1129,1.101,232668,0,12% 34% 11% 10% 11% 76% 14% 12%,0.641
fasta_op,julia,1,1000000,1129,1.101,232644,0,11% 12% 12% 11% 12% 13% 98% 11%,0.642
fasta_op,julia,1,1000000,1129,1.111,232536,0,12% 13% 13% 12% 11% 11% 95% 14%,0.645
fasta_op,julia,1,1000000,1129,1.111,232896,0,13% 12% 11% 12% 12% 11% 11% 97%,0.645
fasta_op,julia,1,1000000,1129,1.118,233048,0,15% 11% 98% 11% 9% 9% 11% 9%,0.649
