name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
fasta_no_resumable,julia,1,100000,962,1.013,196084,0,13% 13% 14% 13% 13% 100% 11% 11%,0.545
fasta_no_resumable,julia,1,100000,962,1.007,196356,0,11% 13% 15% 13% 11% 98% 14% 15%,0.545
fasta_no_resumable,julia,1,100000,962,1.014,196360,0,13% 14% 13% 13% 14% 11% 100% 13%,0.549
fasta_no_resumable,julia,1,100000,962,1.014,195908,0,13% 13% 15% 13% 13% 13% 96% 15%,0.548
fasta_no_resumable,julia,1,100000,962,1.023,196360,0,16% 13% 14% 15% 16% 96% 16% 14%,0.556
fasta_no_resumable,julia,1,100000,962,1.009,195912,0,18% 19% 16% 93% 15% 13% 12% 18%,0.567
fasta_no_resumable,julia,1,100000,962,1.025,195800,0,16% 11% 98% 16% 16% 16% 13% 13%,0.562
fasta_no_resumable,julia,1,100000,962,1.052,195200,0,52% 23% 21% 24% 64% 24% 19% 22%,0.589
fasta_no_resumable,julia,1,100000,962,0.992,233584,0,35% 25% 26% 29% 30% 25% 27% 95%,0.625
fasta_no_resumable,julia,1,100000,962,0.976,194680,0,26% 70% 14% 26% 16% 41% 20% 24%,0.603
fasta_ref,julia,1,100000,1564,0.732,732,0,29% 36% 28% 96% 28% 25% 25% 26%,0.279
fasta_ref,julia,1,100000,1564,0.728,732,0,100% 27% 22% 26% 25% 23% 26% 28%,0.276
fasta_ref,julia,1,100000,1564,0.727,728,0,25% 38% 29% 96% 29% 28% 26% 25%,0.278
fasta_ref,julia,1,100000,1564,0.733,728,0,28% 26% 25% 32% 29% 25% 28% 93%,0.281
fasta_ref,julia,1,100000,1564,0.725,680,0,23% 32% 25% 25% 96% 32% 26% 22%,0.272
fasta_ref,julia,1,100000,1564,0.725,732,0,32% 29% 22% 25% 90% 32% 31% 28%,0.281
fasta_ref,julia,1,100000,1564,0.729,752,0,25% 33% 25% 23% 96% 26% 23% 29%,0.274
fasta_ref,julia,1,100000,1564,0.728,732,0,93% 32% 25% 25% 30% 29% 29% 29%,0.277
fasta_ref,julia,1,100000,1564,0.730,756,0,68% 38% 26% 25% 56% 25% 28% 22%,0.279
fasta_ref,julia,1,100000,1564,0.728,732,0,85% 23% 34% 25% 37% 23% 26% 32%,0.275
fasta,julia,1,100000,919,5.792,296948,0,9% 90% 5% 7% 8% 15% 6% 3%,5.347
fasta,julia,1,100000,919,5.716,296468,0,8% 37% 4% 7% 5% 65% 4% 5%,5.274
fasta,julia,1,100000,919,5.668,297588,0,7% 5% 54% 4% 5% 9% 48% 6%,5.222
fasta,julia,1,100000,919,5.733,296532,0,9% 10% 38% 8% 9% 5% 66% 6%,5.283
fasta,julia,1,100000,919,5.670,298356,0,8% 4% 11% 6% 7% 9% 92% 7%,5.230
