name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
fasta_no_resumable,julia,1,10000,962,0.989,195068,0,13% 15% 15% 98% 13% 15% 13% 15%,0.525
fasta_no_resumable,julia,1,10000,962,0.981,196380,0,14% 13% 98% 13% 15% 12% 13% 14%,0.514
fasta_no_resumable,julia,1,10000,962,0.987,195772,0,13% 15% 100% 13% 15% 17% 13% 13%,0.520
fasta_no_resumable,julia,1,10000,962,0.974,196352,0,14% 14% 14% 14% 12% 100% 12% 17%,0.507
fasta_no_resumable,julia,1,10000,962,0.993,195756,0,96% 13% 12% 13% 17% 15% 17% 13%,0.525
fasta_no_resumable,julia,1,10000,962,0.971,196004,0,14% 14% 15% 16% 14% 14% 98% 14%,0.508
fasta_no_resumable,julia,1,10000,962,0.976,196476,0,14% 14% 12% 16% 98% 16% 14% 12%,0.509
fasta_no_resumable,julia,1,10000,962,0.973,195976,0,14% 14% 14% 14% 16% 100% 12% 16%,0.506
fasta_no_resumable,julia,1,10000,962,0.984,196336,0,98% 17% 13% 14% 15% 13% 13% 13%,0.519
fasta_no_resumable,julia,1,10000,962,0.971,196024,0,12% 14% 14% 16% 12% 12% 98% 16%,0.505
fasta_ref,julia,1,10000,1564,0.728,760,0,23% 26% 30% 26% 29% 29% 23% 100%,0.274
fasta_ref,julia,1,10000,1564,0.740,760,0,96% 25% 23% 25% 26% 30% 28% 26%,0.273
fasta_ref,julia,1,10000,1564,0.738,756,0,27% 26% 32% 26% 26% 32% 96% 26%,0.270
fasta_ref,julia,1,10000,1564,0.739,696,0,30% 29% 26% 50% 26% 29% 29% 74%,0.271
fasta_ref,julia,1,10000,1564,0.732,688,0,26% 24% 27% 26% 23% 100% 23% 26%,0.265
fasta_ref,julia,1,10000,1564,0.732,728,0,26% 26% 26% 33% 26% 23% 26% 89%,0.272
fasta_ref,julia,1,10000,1564,0.735,740,0,23% 89% 25% 30% 25% 33% 26% 25%,0.273
fasta_ref,julia,1,10000,1564,0.734,688,0,29% 100% 23% 22% 23% 23% 23% 29%,0.271
fasta_ref,julia,1,10000,1564,0.735,756,0,23% 96% 23% 23% 29% 26% 28% 23%,0.273
fasta_ref,julia,1,10000,1564,0.740,728,0,26% 29% 26% 33% 26% 96% 26% 26%,0.274
fasta,julia,1,10000,919,5.299,296876,0,2% 37% 1% 2% 2% 64% 2% 2%,4.835
fasta,julia,1,10000,919,5.321,291788,0,2% 1% 52% 3% 3% 2% 49% 2%,4.856
fasta,julia,1,10000,919,5.444,278100,0,87% 2% 2% 2% 16% 2% 2% 3%,4.978
fasta,julia,1,10000,919,5.354,288296,0,4% 40% 3% 5% 3% 63% 3% 3%,4.892
fasta,julia,1,10000,919,5.357,287952,0,84% 2% 2% 2% 18% 2% 2% 2%,4.900
fasta,julia,1,10000,919,5.355,289028,0,97% 2% 1% 2% 4% 2% 2% 1%,4.893
fasta,julia,1,10000,919,5.335,290780,0,2% 2% 95% 2% 2% 2% 6% 2%,4.872
fasta,julia,1,10000,919,5.542,289724,0,55% 39% 4% 6% 12% 7% 4% 5%,5.077
fasta,julia,1,10000,919,5.417,278704,0,3% 80% 3% 3% 3% 22% 2% 3%,4.959
fasta,julia,1,10000,919,5.358,283196,0,3% 43% 2% 3% 2% 58% 3% 3%,4.916
fasta_optimized,julia,1,10000,965,5.495,297600,0,3% 33% 5% 4% 5% 69% 6% 5%,5.049
fasta_optimized,julia,1,10000,965,5.941,289336,0,18% 65% 17% 20% 15% 47% 14% 14%,5.505
fasta_optimized,julia,1,10000,965,5.547,288776,0,5% 77% 8% 8% 8% 27% 7% 6%,5.103
fasta_optimized,julia,1,10000,965,5.504,290728,0,6% 5% 5% 86% 5% 5% 6% 17%,5.062
fasta_optimized,julia,1,10000,965,5.416,277992,0,4% 5% 3% 72% 7% 4% 5% 27%,4.988
fasta_optimized,julia,1,10000,965,5.338,288204,0,2% 59% 2% 2% 2% 43% 2% 2%,4.878
fasta_optimized,julia,1,10000,965,5.440,277712,0,4% 96% 4% 4% 4% 7% 4% 3%,4.976
fasta_optimized,julia,1,10000,965,5.297,293504,0,2% 22% 2% 1% 2% 80% 2% 2%,4.834
fasta_optimized,julia,1,10000,965,5.512,291216,0,6% 25% 5% 5% 5% 79% 6% 5%,5.053
fasta_optimized,julia,1,10000,965,5.406,277620,0,87% 6% 4% 4% 14% 3% 4% 3%,4.995
fasta_no_print,julia,1,10000,981,0.976,196492,0,17% 14% 14% 15% 14% 15% 100% 15%,0.512
fasta_no_print,julia,1,10000,981,0.986,195944,0,19% 15% 19% 19% 21% 17% 92% 13%,0.525
fasta_no_print,julia,1,10000,981,1.005,194832,0,26% 28% 87% 24% 19% 22% 25% 18%,0.565
fasta_no_print,julia,1,10000,981,0.994,195000,0,96% 20% 18% 13% 13% 16% 13% 13%,0.540
fasta_no_print,julia,1,10000,981,0.976,195828,0,15% 15% 18% 13% 14% 13% 15% 100%,0.520
fasta_no_print,julia,1,10000,981,1.005,195836,0,22% 27% 30% 31% 98% 24% 25% 27%,0.556
fasta_no_print,julia,1,10000,981,0.997,232460,0,18% 48% 76% 18% 16% 17% 32% 15%,0.615
fasta_no_print,julia,1,10000,981,1.020,195344,0,66% 21% 23% 21% 49% 25% 25% 16%,0.569
fasta_no_print,julia,1,10000,981,1.011,195060,0,19% 22% 15% 85% 18% 22% 16% 30%,0.553
fasta_no_print,julia,1,10000,981,0.972,193572,0,21% 21% 100% 15% 15% 23% 17% 16%,0.556
fasta,python,1,10000,916,0.036,0,0,0% 25% 0% 25% 100% 0% 40% 20%,0.037
fasta,python,1,10000,916,0.034,0,0,25% 0% 0% 100% 0% 0% 0% 0%,0.034
fasta,python,1,10000,916,0.031,0,0,0% 0% 0% 100% 0% 0% 0% 0%,0.032
fasta,python,1,10000,916,0.032,0,0,33% 0% 33% 100% 0% 25% 25% 0%,0.032
fasta,python,1,10000,916,0.031,0,0,0% 0% 0% 80% 0% 0% 0% 0%,0.031
fasta,python,1,10000,916,0.030,0,0,0% 0% 0% 100% 0% 0% 0% 0%,0.031
fasta,python,1,10000,916,0.030,0,0,0% 0% 0% 100% 0% 25% 0% 0%,0.031
fasta,python,1,10000,916,0.034,0,0,0% 0% 25% 33% 0% 0% 0% 67%,0.035
fasta,python,1,10000,916,0.029,0,0,25% 0% 0% 100% 0% 0% 0% 0%,0.030
fasta,python,1,10000,916,0.029,0,0,0% 0% 0% 100% 0% 0% 0% 0%,0.030
fasta_channels,julia,1,10000,913,1.153,231868,0,97% 11% 10% 10% 13% 11% 10% 12%,0.697
fasta_channels,julia,1,10000,913,1.166,232588,0,12% 9% 11% 100% 15% 13% 11% 11%,0.700
fasta_channels,julia,1,10000,913,1.176,231580,0,14% 11% 11% 76% 11% 13% 13% 37%,0.711
fasta_channels,julia,1,10000,913,1.142,232204,0,13% 14% 25% 12% 13% 12% 85% 12%,0.681
fasta_channels,julia,1,10000,913,1.156,231880,0,10% 13% 10% 12% 10% 10% 99% 12%,0.692
fasta_channels,julia,1,10000,913,1.152,232412,0,13% 13% 99% 12% 9% 12% 10% 10%,0.692
fasta_channels,julia,1,10000,913,1.155,231608,0,10% 10% 13% 9% 10% 9% 12% 99%,0.688
fasta_channels,julia,1,10000,913,1.157,231920,0,47% 10% 12% 10% 61% 14% 10% 14%,0.697
fasta_channels,julia,1,10000,913,1.142,232388,0,10% 10% 10% 10% 12% 12% 99% 12%,0.686
fasta_channels,julia,1,10000,913,1.151,231508,0,13% 12% 68% 10% 9% 13% 41% 10%,0.688
fasta_op,julia,1,10000,1129,0.976,186684,0,17% 98% 16% 12% 18% 15% 16% 21%,0.510
fasta_op,julia,1,10000,1129,0.931,184688,0,19% 100% 19% 24% 17% 16% 17% 19%,0.536
fasta_op,julia,1,10000,1129,0.952,185520,0,14% 16% 78% 19% 16% 23% 34% 18%,0.504
fasta_op,julia,1,10000,1129,0.934,186152,0,20% 18% 16% 18% 17% 18% 17% 96%,0.507
fasta_op,julia,1,10000,1129,0.952,186676,0,17% 15% 16% 16% 13% 13% 13% 98%,0.486
